,week,picker_host,wms_sku_id,sku_name,sku_weight_g,sku_dimensions_mm,task_success,pick_success,place_success,task_total,pick_total,place_total
14611,7,ropi04,1765191,Purina ONE Difficult Appetite Kuře ve šťávě pro kočky (4×85 g),365.0,"[140, 190, 33]",4,4.0,4.0,4,4,4
14612,7,ropi04,1765401,Kinkartz Perníčky v mléčné čokoládě,418.0,"[75, 240, 143]",5,5.0,5.0,6,6,5
14613,7,ropi04,1765407,Kinkartz Perníčky v hořké čokoládě,418.0,"[75, 240, 143]",4,4.0,4.0,4,4,4
14614,7,ropi04,1766679,Pro Plan Delicate krůta ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",1,1.0,1.0,1,1,1
14615,7,ropi04,1766685,Pro Plan Sterilised hovězí ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",2,2.0,2.0,2,2,2
14616,7,ropi04,1766691,Pro Plan Sterilised kuře ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",4,4.0,4.0,4,4,4
14617,7,ropi04,1766697,Pro Plan Delicate mořské ryby ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",1,1.0,1.0,1,1,1
14618,7,ropi04,1766811,Davidoff Espresso 57 Kávové kapsle,90.0,"[151, 78, 30]",3,3.0,3.0,3,3,3
14619,7,ropi04,1766817,Davidoff Crema Elegant,90.0,"[151, 78, 30]",5,5.0,5.0,5,5,5
14620,7,ropi04,1766823,Davidoff Crema Intense,90.0,"[151, 78, 30]",6,6.0,6.0,6,6,6
14621,7,ropi04,1766829,Davidoff Rich Aroma Kávové kapsle,90.0,"[151, 78, 30]",3,3.0,3.0,3,3,3
14622,7,ropi04,1766835,Davidoff Fine Aroma Kávové kapsle,90.0,"[151, 78, 30]",6,5.0,5.0,6,6,5
14623,7,ropi04,1767033,Ubomi Tanzania Kilimanjaro zrnková káva,294.0,"[240, 180, 85]",5,5.0,5.0,5,5,5
14624,7,ropi04,1767039,Ubomi BIO Peru zrnková káva,294.0,"[240, 180, 85]",7,7.0,7.0,7,7,7
14625,7,ropi04,1767045,Ubomi Classic 100% Arabica RFA mletá káva,260.0,"[215, 90, 50]",9,9.0,9.0,9,9,9
14626,7,ropi04,1767051,Ubomi Intense RFA mletá káva,260.0,"[215, 90, 50]",11,11.0,11.0,11,11,11
14627,7,ropi04,1767063,Leros Dětský čaj Jahůdka,76.0,"[74, 65, 120]",18,18.0,18.0,18,18,18
14628,7,ropi04,1767375,Ovocňák Sušené jablečné kroužky,27.0,"[16, 21, 40]",3,3.0,3.0,3,3,3
14629,7,ropi04,1767459,Pickwick Šípek a ibišek,50.0,"[121, 61, 68]",1,1.0,1.0,1,1,1
14630,7,ropi04,1767465,Pickwick Heřmánek s medem,30.0,"[121, 61, 68]",7,7.0,7.0,7,7,7
14631,7,ropi04,1767477,Pickwick Spices Caramelised Pear,30.0,"[121, 61, 68]",1,1.0,1.0,1,1,1
14632,7,ropi04,1767483,Pickwick Spices Winter Glow,40.0,"[121, 61, 68]",2,2.0,2.0,2,2,2
14633,7,ropi04,1767495,Pickwick Spices Autumn Storm,40.0,"[121, 61, 68]",1,1.0,1.0,1,1,1
14634,7,ropi04,1767537,Oxalis Ájurvédský čaj Tulsi Ashwagandha,79.0,"[190, 70, 40]",1,1.0,1.0,1,1,1
14635,7,ropi04,1767543,Oxalis Ájurvédský čaj kurkuma skořice,79.0,"[190, 70, 40]",1,1.0,1.0,1,1,1
14636,7,ropi04,1767561,Oxalis Padající vločka,59.0,"[190, 70, 40]",1,1.0,1.0,1,1,1
14637,7,ropi04,1767591,Oxalis Frosty,79.0,"[190, 70, 40]",2,2.0,2.0,2,2,2
14638,7,ropi04,1767603,Oxalis Rooibos České Vánoce dárkové balení,79.0,"[190, 70, 40]",2,1.0,1.0,2,2,1
14639,7,ropi04,1767609,Oxalis Vánoční dobroty dárkové balení,79.0,"[190, 70, 40]",1,1.0,1.0,1,1,1
14640,7,ropi04,1767615,Oxalis Alpský punč sypaný černý čaj dárkové balení,79.0,"[190, 70, 40]",1,1.0,1.0,1,1,1
14641,7,ropi04,1767987,Cleanly eco Prací proužky,80.0,"[223, 165, 18]",2,2.0,2.0,2,2,2
14642,7,ropi04,1769235,Yutto Kalifornské mandle blanšírované celé,202.0,"[180, 148, 50]",46,47.0,46.0,50,47,47
14643,7,ropi04,1769343,Nestlé CHOCAPIC Cereální tyčinky 4 kusy,132.0,"[130, 160, 30]",6,6.0,6.0,6,6,6
14644,7,ropi04,1769433,Lorenz NicNac's wasabi oříšky,120.0,"[135, 95, 40]",3,3.0,3.0,3,3,3
14645,7,ropi04,1769571,Panzani Penne bezlepkové,405.0,"[200, 110, 65]",3,4.0,3.0,5,4,4
14646,7,ropi04,1769607,Waterwipes BIO Odbouratené vlhčené ubrousky,550.0,"[50, 90, 210]",1,1.0,1.0,1,1,1
14647,7,ropi04,1769643,Café Montaña Honduras Cocafelo mletá káva,262.0,"[225, 100, 70]",3,3.0,3.0,3,3,3
14648,7,ropi04,1769649,Café Montaña Brasília Agra Dabla mletá káva,262.0,"[225, 100, 70]",2,2.0,2.0,2,2,2
14649,7,ropi04,1769655,Café Montaña La Parada mletá káva,262.0,"[225, 100, 70]",2,0.0,,2,2,0
14650,7,ropi04,1802619,Bonavita Křehký suchar pšenično-žitný,223.0,"[130, 184, 66]",1,1.0,1.0,1,1,1
14651,7,ropi04,1802625,Bonavita Křehký suchar s celozrnnou moukou,223.0,"[130, 184, 66]",4,4.0,4.0,4,4,4
14652,7,ropi04,1802823,Dettol Biodegradable Antibakteriální ubrousky na povrchy,420.0,"[265, 130, 47]",3,3.0,3.0,3,3,3
14653,7,ropi04,1802973,Nature's Charm Slazené kokosové kondenzované mléko,260.0,"[89, 54, 54]",1,1.0,1.0,1,1,1
14654,7,ropi04,1802985,Nature's Charm Coconut whipping cream,470.0,"[111, 75, 75]",1,1.0,1.0,1,1,1
14655,7,ropi04,1803063,Djeco Kasička Ptáčkové,225.0,"[120, 100, 82]",1,1.0,1.0,1,1,1
14656,7,ropi04,1803207,Teekanne WOF Black Currant,82.0,"[73, 139, 61]",5,5.0,5.0,5,5,5
14657,7,ropi04,1803213,Teekanne Krk hltan,46.0,"[79, 80, 69]",7,7.0,7.0,7,7,7
14658,7,ropi04,1803225,Teekanne Meduňka s citronem,62.0,"[73, 139, 61]",5,5.0,5.0,5,5,5
14659,7,ropi04,1803231,Teekanne Šípek,86.0,"[73, 139, 61]",2,2.0,2.0,2,2,2
14660,7,ropi04,1803237,Teekanne Black Label,265.0,"[165, 165, 63]",1,1.0,1.0,1,1,1
14661,7,ropi04,1803441,English Tea Shop BIO Bílý čaj s bezinkou a borůvkou,70.0,"[130, 80, 68]",3,3.0,3.0,3,3,3
14662,7,ropi04,1803447,English Tea Shop BIO Mocná Matcha,70.0,"[130, 80, 68]",1,1.0,1.0,1,1,1
14663,7,ropi04,1803453,"English Tea Shop BIO Zelený rooibos, granát jablko a borůvka",70.0,"[130, 80, 68]",1,1.0,1.0,1,1,1
14664,7,ropi04,1803459,English Tea Shop BIO Super ovocný,70.0,"[130, 80, 68]",2,2.0,2.0,2,2,2
14665,7,ropi04,1803465,English Tea Shop BIO Heřmánek a levandule,70.0,"[130, 80, 68]",1,1.0,1.0,1,1,1
14666,7,ropi04,1803477,"English Tea Shop BIO Bílý čaj, kokos a passion fruit",78.0,"[130, 68, 70]",2,2.0,2.0,2,2,2
14667,7,ropi04,1803855,Rohlik.cz BIO Granola čokoláda a arašídy,324.0,"[185, 99, 59]",5,5.0,5.0,5,5,5
14668,7,ropi04,1803861,Rohlik.cz BIO Granola lesní ovoce,324.0,"[185, 99, 59]",6,6.0,6.0,6,6,6
14669,7,ropi04,1804161,Father´S Coffee Roastery Etiopie Kabira,320.0,"[180, 190, 60]",1,1.0,1.0,1,1,1
14670,7,ropi04,1804185,BirdSong Coffee Uganda Křivozrnka,264.0,"[185, 197, 60]",1,1.0,1.0,1,1,1
14671,7,ropi04,1804245,Rohlik.cz Karetní hra Rohhle,87.0,"[95, 95, 20]",4,4.0,4.0,4,4,4
14672,7,ropi04,1804263,"Pumpkin Organics BIO Zeleninové pyré z mrkve, batátu, brokolice a hrušky",106.0,"[154, 78, 33]",1,1.0,1.0,1,1,1
14673,7,ropi04,1804269,"Pumpkin Organics BIO Zeleninové pyré ze sladkých brambor, řepy, borůvky a ovsa",106.0,"[154, 78, 33]",1,1.0,1.0,1,1,1
14674,7,ropi04,1804281,"Pumpkin Organics BIO Zeleninové pyré z dýně, batátu s hruškou, banánu a borůvky",106.0,"[154, 78, 33]",1,1.0,1.0,1,1,1
14675,7,ropi04,1804287,"Pumpkin Organics BIO Zeleninové pyré z brokolice, špenátu s hruškou, manga a maracuji",106.0,"[154, 78, 33]",1,0.0,,1,1,0
14676,7,ropi04,1804293,"Pumpkin Organics BIO Zeleninové pyré z dýně s hruškou, švestkou a ovsem",106.0,"[154, 78, 33]",3,2.0,2.0,3,3,2
14677,7,ropi04,1804299,"Pumpkin Organics BIO Čočkové křupky s rajčaty, mrkví a bylinkami",22.0,"[175, 160, 40]",6,6.0,6.0,6,6,6
14678,7,ropi04,1804305,Pumpkin Organics BIO Vícezrnné kroužky s jablkem a skořicí,22.0,"[175, 160, 40]",1,1.0,1.0,1,1,1
14679,7,ropi04,1804407,Gliss Color & Care maska na vlasy,173.0,"[53, 72, 72]",1,1.0,1.0,1,1,1
14680,7,ropi04,1804971,Pernerka Směs na chléb slunečnicový,510.0,"[215, 105, 50]",3,3.0,3.0,3,3,3
14681,7,ropi04,1804983,Pernerka Směs na chléb žitnopšeničný,510.0,"[215, 105, 50]",7,7.0,6.0,9,8,7
14682,7,ropi04,1805283,Šnek Bob Ovocné rolované plátky jablko a malina,80.0,"[104, 15, 142]",1,1.0,1.0,1,1,1
14683,7,ropi04,1805289,Šnek Bob Ovocné rolované plátky jablko a borůvka,80.0,"[104, 15, 142]",1,1.0,1.0,1,1,1
14684,7,ropi04,1805301,Šnek Bob Ovocná pochoutka v čokoládě jablko a jahoda,80.0,"[104, 15, 142]",1,1.0,1.0,1,1,1
14685,7,ropi04,1805307,Šnek Bob Ovocné rolované plátky mix,124.0,"[150, 45, 220]",4,5.0,4.0,5,5,5
14686,7,ropi04,1806273,Melitta Original Kávové filtry velikost 4,100.0,"[200, 130, 20]",1,1.0,1.0,1,1,1
14687,7,ropi04,1806279,Melitta Gourmet Kávové filtry velikost 4,220.0,"[198, 132, 47]",3,3.0,3.0,3,3,3
14688,7,ropi04,1807125,"PLAYin CHOC BIO Čokoláda s hračkou, lesní zvířátka",50.0,"[55, 55, 55]",1,1.0,1.0,1,1,1
14689,7,ropi04,1807173,Pan Křupka BIO Kukuřičné křupky bez soli,52.0,"[220, 200, 80]",2,2.0,2.0,2,2,2
14690,7,ropi04,1807179,Pan Křupka BIO Kukuřičné křupky jemně solené,52.0,"[220, 200, 80]",4,4.0,4.0,4,4,4
14691,7,ropi04,1807191,Sanytol Dezinfekční univerzální čistič utěrky s 94 % rostlinného původu,183.0,"[120, 230, 30]",6,6.0,6.0,6,6,6
14692,7,ropi04,1807239,Pet Farm Family BIO Poctivý vývar pro psy a kočky husí,320.0,"[83, 75, 75]",1,1.0,1.0,1,1,1
14693,7,ropi04,1807251,Pet Farm Family BIO Poctivý vývar pro psy a kočky hovězí,320.0,"[83, 75, 75]",3,3.0,3.0,3,3,3
14694,7,ropi04,1807353,Konzerva s divokým lososem pro kočky,131.0,"[35, 75, 75]",5,5.0,5.0,5,5,5
14695,7,ropi04,1807545,Pokémon TCG: SWSH12 Silver Tempest – Booster,32.0,"[120, 65, 3]",0,,,3,0,0
14696,7,ropi04,1807551,Pokémon TCG: SWSH12 Silver Tempest – Blister booster,32.0,"[180, 100, 2]",5,2.0,2.0,5,5,2
14697,7,ropi04,1807557,Pokémon TCG: SWSH12 Silver Tempest – Premium checklane blister,39.0,"[180, 100, 2]",3,3.0,3.0,3,3,3
14698,7,ropi04,1807623,Usui Konjakové fetuccine v nálevu,289.0,"[180, 115, 50]",10,9.0,9.0,10,10,9
14699,7,ropi04,1807629,Usui Konjakové penne v nálevu,289.0,"[180, 115, 50]",7,7.0,7.0,7,7,7
14700,7,ropi04,1807635,Usui Konjakové špagety v nálevu,289.0,"[180, 115, 50]",12,12.0,12.0,12,12,12
14701,7,ropi04,1807641,Usui Konjaková rýže v nálevu,289.0,"[180, 115, 50]",3,3.0,3.0,3,3,3
14702,7,ropi04,1807809,Schär Bezlepkové sušenky,121.0,"[198, 43, 67]",2,2.0,2.0,2,2,2
14703,7,ropi04,1807821,Schär Bezlepkový pizza korpus,434.0,"[260, 36, 260]",0,1.0,0.0,1,1,1
14704,7,ropi04,1807827,Schär Bezlepková brownies směs na pečení,377.0,"[194, 48, 144]",3,3.0,3.0,3,3,3
14705,7,ropi04,1807833,Schär Bezlepkový citrónový koláč,271.0,"[100, 70, 190]",4,4.0,4.0,4,4,4
14706,7,ropi04,1807839,Usui Konjakové vlasové nudle v nálevu,289.0,"[180, 115, 50]",9,9.0,9.0,9,9,9
14707,7,ropi04,1807845,Schär Bezlepková bábovka Marmorkuchen,271.0,"[100, 70, 190]",8,7.0,7.0,8,8,7
14708,7,ropi04,1807917,Lindt LINDOR pralinky kokos,256.0,"[157, 111, 67]",3,3.0,3.0,3,3,3
14709,7,ropi04,1808073,Nescafé® Dolce Gusto® Espresso Roma kávové kapsle,176.0,"[120, 120, 120]",1,1.0,1.0,1,1,1
14710,7,ropi04,1808085,Nescafé® Dolce Gusto® Espresso Napoli kávové kapsle,205.0,"[120, 120, 120]",2,2.0,2.0,2,2,2
14711,7,ropi04,1808091,Nescafé® Dolce Gusto® Cappuccino Skinny Unsweetened kávové kapsle,251.0,"[120, 120, 120]",1,1.0,1.0,1,1,1
14712,7,ropi04,1808355,Cafédirect Machu Picchu SCA 82 zrnková káva bez kofeinu,237.0,"[190, 111, 83]",5,5.0,5.0,5,5,5
14713,7,ropi04,1808853,Bohemia PopChips zakysaná smetana s cibulkou,69.0,"[250, 170, 60]",2,2.0,2.0,2,2,2
14714,7,ropi04,1808859,Bohemia PopChips paprika,69.0,"[250, 170, 60]",3,3.0,3.0,3,3,3
14715,7,ropi04,1809189,neo™ Purple Splash,19.0,"[80, 46, 19]",2,2.0,2.0,2,2,2
14716,7,ropi04,1809201,VUSE ePod Crisp Watermelon,32.0,"[115, 65, 15]",2,2.0,2.0,2,2,2
14717,7,ropi04,1809225,glo™ HYPER X2 WhiteGold,25.0,"[110, 85, 40]",1,1.0,1.0,1,1,1
14718,7,ropi04,1809399,"Babybio BIO Ravioli s dýňovou nádivkou, rajčatovým pyré a žampiony",195.0,"[139, 126, 60]",1,1.0,1.0,1,1,1
14719,7,ropi04,1809405,"Babybio BIO Ravioli s ementálem, pyré ze sladkých brambor a francouzským kozím sýrem",195.0,"[139, 126, 60]",1,1.0,1.0,1,1,1
14720,7,ropi04,1809795,Fiit Regular Deep S50 PRI 20 SLI,30.0,"[74, 48, 15]",2,0.0,,3,3,0
14721,7,ropi04,1809801,Fiit Regular S50 PRI 20 SLI,30.0,"[74, 48, 15]",4,2.0,2.0,4,4,2
14722,7,ropi04,1809807,Fiit Marine MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",4,1.0,1.0,4,4,1
14723,7,ropi04,1809819,Fiit Spring MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",1,0.0,,1,1,0
14724,7,ropi04,1809825,Fiit Roxo MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",2,3.0,3.0,3,3,3
14725,7,ropi04,1809843,"Veev Classic Mint 1,6 %",35.0,"[90, 57, 22]",1,1.0,1.0,1,1,1
14726,7,ropi04,1809879,"Veev Island Cascade 1,6 %",35.0,"[90, 57, 22]",0,,,1,0,0
14727,7,ropi04,1810059,Benlian Rýžový snack s čokoládovou polevou bez lepku,70.0,"[107, 65, 150]",8,8.0,8.0,8,8,8
14728,7,ropi04,1810065,Benlian Rýžový snack s čokoládovou polevou a jahodovou příchutí bez lepku,70.0,"[107, 65, 150]",1,1.0,1.0,1,1,1
14729,7,ropi04,1810071,Benlian Rýžový snack s čokoládovou polevou bez lepku,70.0,"[107, 65, 150]",3,3.0,3.0,3,3,3
14730,7,ropi04,1810095,Benlian Kukuřičný snack s mořskou solí bez lepku,50.0,"[190, 60, 105]",4,4.0,4.0,4,4,4
14731,7,ropi04,1810101,Benlian Rýžový chléb sezam a sůl bez lepku,100.0,"[160, 90, 90]",2,2.0,2.0,2,2,2
14732,7,ropi04,1810113,Benlian Rýžový chléb lněným semínkem a slunečnicí bez lepku,100.0,"[160, 90, 90]",3,3.0,3.0,3,3,3
14733,7,ropi04,1810125,Benlian Rýžový chlebíček slim lněné semínko a slunečnice bez lepku,100.0,"[150, 75, 75]",5,5.0,5.0,5,5,5
14734,7,ropi04,1810131,Benlian Kukuřičný chlebíček slim mix semen bez lepku,100.0,"[150, 75, 75]",2,2.0,2.0,2,2,2
14735,7,ropi04,1810137,Benlian Kukuřičný chlebíček slim mix obilnin bez lepku,100.0,"[150, 75, 75]",4,4.0,4.0,4,4,4
14736,7,ropi04,1810143,Benlian Kukuřičný chlebíček slim klasik bez lepku,100.0,"[150, 75, 75]",2,2.0,2.0,2,2,2
14737,7,ropi04,1810167,Veganz Fizzy cola gumové bonbóny,102.0,"[120, 118, 35]",1,1.0,1.0,1,1,1
14738,7,ropi04,1810179,Veganz Broskvová gumová srdíčka bonbóny,102.0,"[120, 118, 35]",1,1.0,1.0,1,1,1
14739,7,ropi04,1810185,Veganz Gumoví medvídci bonbóny,102.0,"[120, 118, 35]",3,2.0,2.0,3,3,2
14740,7,ropi04,1819227,Dexi Crispy pillows s čokoládovou příchutí,153.0,"[230, 150, 20]",8,8.0,8.0,8,8,8
14741,7,ropi04,1819233,Dexi Crispy pillows s vanilkovou příchutí,153.0,"[230, 150, 20]",11,11.0,11.0,11,11,11
14742,7,ropi04,1819827,Edeka Čisitící tablety do WC,441.0,"[190, 95, 50]",2,2.0,2.0,2,2,2
14743,7,ropi04,1819845,Timba by Benny Cristo Fantastic Jerky bbq habanero,47.0,"[180, 110, 20]",1,1.0,1.0,1,1,1
14744,7,ropi04,1819851,Timba by Benny Cristo Fantastic Jerky pepř s mořskou solí,47.0,"[180, 110, 20]",3,3.0,3.0,3,3,3
14745,7,ropi04,1819857,Timba by Benny Cristo Fantastic Jerky himalájská sůl,47.0,"[180, 110, 20]",1,1.0,1.0,1,1,1
14746,7,ropi04,1820043,BeBerry Coffee El Salvador Mauricio Salaverria natural,265.0,"[95, 125, 70]",2,2.0,2.0,2,2,2
14747,7,ropi04,1820217,Propesko Mistr Měkké hovězí kostičky,98.0,"[200, 130, 35]",3,3.0,3.0,3,3,3
14748,7,ropi04,1820229,Propesko Mistr Křupavé kousky s kuřecím,68.0,"[200, 130, 35]",1,1.0,1.0,1,1,1
14749,7,ropi04,1820445,IQOS Iluma Moss Green,414.0,"[151, 86, 71]",1,1.0,1.0,1,1,1
14750,7,ropi04,1820457,HEETS Ruby Fuse,22.0,"[48, 74, 15]",7,6.0,6.0,7,7,6
14751,7,ropi04,1820469,TEREA Willow,22.0,"[48, 74, 15]",10,7.0,7.0,11,11,7
14752,7,ropi04,1820475,TEREA Mauwe Wave,22.0,"[48, 74, 15]",7,2.0,2.0,12,12,2
14753,7,ropi04,1820481,TEREA Blue,22.0,"[48, 74, 15]",5,4.0,4.0,7,7,4
14754,7,ropi04,1820487,TEREA Yellow,22.0,"[48, 74, 15]",16,10.0,9.0,18,18,10
14755,7,ropi04,1820493,TEREA Sienna,22.0,"[48, 74, 15]",10,3.0,3.0,21,21,3
14756,7,ropi04,1820499,TEREA Turquoise,22.0,"[48, 74, 15]",17,4.0,4.0,23,23,4
14757,7,ropi04,1820505,TEREA Russet,22.0,"[48, 74, 15]",4,2.0,2.0,16,16,2
14758,7,ropi04,1820511,TEREA Bronze,22.0,"[48, 74, 15]",5,2.0,2.0,17,17,2
14759,7,ropi04,1820517,TEREA Amber,22.0,"[48, 74, 15]",17,12.0,12.0,25,24,12
14760,7,ropi04,1821201,IDS Galettes z Bretaně,125.0,"[125, 216, 28]",4,4.0,4.0,4,4,4
14761,7,ropi04,1821243,IDS Betise mátové bonbóny z Cambrai,238.0,"[229, 57, 329]",2,2.0,2.0,2,2,2
14762,7,ropi04,1821255,IDS Pastilky mátové z Vichy,244.0,"[170, 138, 10]",4,4.0,4.0,4,4,4
14763,7,ropi04,1822527,Mamacoffee BIO Uganda Rwenzori Mountains Bukonzo Kyalhumba Zrnková káva,260.0,"[110, 84, 75]",1,1.0,1.0,1,1,1
14764,7,ropi04,1822845,Primeros Finger Vibe vibrační náprstek,17.0,"[125, 95, 19]",2,2.0,2.0,2,2,2
14765,7,ropi04,1823589,Emco Ovesná kaše neporcovaná natural,470.0,"[170, 122, 75]",10,11.0,11.0,11,11,11
14766,7,ropi04,1827309,Minutka Čaj s příchutí ovoce ze zahrádky,55.0,"[70, 125, 45]",10,10.0,10.0,10,10,10
14767,7,ropi04,1827315,Minutka Zelený čaj malina a jahody,46.0,"[70, 125, 70]",6,6.0,6.0,6,6,6
14768,7,ropi04,1827321,Minutka Earl Grey,74.0,"[70, 125, 70]",3,3.0,3.0,3,3,3
14769,7,ropi04,1827333,Land-Leben Dětský smažený hrášek Bakkis do polévky,110.0,"[165, 75, 50]",5,5.0,5.0,5,5,5
14770,7,ropi04,1827339,Land-Leben Krutony česnek do polévky,85.0,"[165, 75, 50]",2,2.0,2.0,2,2,2
14771,7,ropi04,1827363,Twinings Superblend Glow Zelený ochucený čaj,40.0,"[129, 78, 68]",1,1.0,1.0,1,1,1
14772,7,ropi04,1827579,Labeta Jíška světlá bez lepku,282.0,"[195, 145, 30]",3,3.0,3.0,3,3,3
14773,7,ropi04,1828389,"Pumpkin Organics BIO Kukuřičné tyčinky s dýní, rajčaty a špenátem",21.0,"[175, 160, 40]",8,8.0,8.0,8,8,8
14774,7,ropi04,1828395,Pumpkin Organics BIO Čočkové křupky se sýrem cheddar a pažitkou,21.0,"[175, 160, 40]",1,1.0,1.0,1,1,1
14775,7,ropi04,1828401,Biogena Majestic Zázvor a mandarinka,90.0,"[135, 78, 67]",2,0.0,,2,2,0
14776,7,ropi04,1828413,Biogena Majestic Malina a camu camu,90.0,"[79, 135, 68]",2,2.0,2.0,2,2,2
14777,7,ropi04,1828431,Loyd pyramida Zelený,59.0,"[110, 110, 65]",1,1.0,1.0,1,1,1
14778,7,ropi04,1828437,Loyd pyramida Maliny a rakytník,65.0,"[110, 110, 65]",3,3.0,3.0,3,3,3
14779,7,ropi04,1828443,Loyd pyramida Jablko a skořice,72.0,"[110, 110, 65]",3,3.0,3.0,3,3,3
14780,7,ropi04,1828449,Loyd pyramida Maliny a citron,65.0,"[110, 110, 65]",6,6.0,6.0,6,6,6
14781,7,ropi04,1828455,Loyd pyramida Sladké sny,49.0,"[110, 110, 65]",1,1.0,1.0,1,1,1
14782,7,ropi04,1828461,Loyd pyramida Krk a mandle,65.0,"[110, 110, 65]",2,2.0,2.0,2,2,2
14783,7,ropi04,1828725,NAKD Cocoa Delight Ovocno-oříškové RAW tyčinky s kakaem 4×35 g,158.0,"[142, 130, 250]",7,7.0,7.0,7,7,7
14784,7,ropi04,1828947,Chio Tortillas Chilli,120.0,"[200, 180, 55]",2,2.0,2.0,2,2,2
14785,7,ropi04,1828959,Bohemia Zlehka s příchuťí karamelizované cibulky,136.0,"[300, 195, 65]",4,4.0,4.0,4,4,4
14786,7,ropi04,1829085,Cuorenero Donuty s jahodovou polevou bezlepkové,190.0,"[240, 80, 37]",2,2.0,2.0,2,2,2
14787,7,ropi04,1829097,Cuorenero Donuty s kakaovou polevou bezlepkové,190.0,"[240, 80, 37]",3,3.0,3.0,3,3,3
14788,7,ropi04,1829121,Yutto Vlašské ořechy jádra,207.0,"[200, 150, 50]",17,17.0,17.0,17,17,17
14789,7,ropi04,1829127,Yutto Kalifornské mandle natural,207.0,"[200, 150, 50]",16,16.0,16.0,16,16,16
14790,7,ropi04,1829133,Yutto Para ořechy,207.0,"[200, 150, 50]",6,6.0,6.0,6,6,6
14791,7,ropi04,1829139,Yutto Pekanové ořechy,207.0,"[200, 150, 50]",10,10.0,10.0,10,10,10
14792,7,ropi04,1829145,Yutto Královský mix – směs skořápkových plodů,207.0,"[200, 150, 50]",11,10.0,10.0,11,11,10
14793,7,ropi04,1829151,Yutto Královnin mix – směs skořápkových plodů,207.0,"[200, 150, 50]",7,7.0,7.0,7,7,7
14794,7,ropi04,1829157,Yutto Směs skořápkových plodů a rozinek,207.0,"[200, 150, 50]",6,6.0,6.0,6,6,6
14795,7,ropi04,1829163,Yutto Směs slazeného sušeného ovoce a skořápkových plodů,207.0,"[200, 150, 50]",14,14.0,14.0,14,14,14
14796,7,ropi04,1829337,Pändy Candy Sour Cola gumové bonbóny,52.0,"[150, 115, 15]",3,3.0,3.0,3,3,3
14797,7,ropi04,1829343,Pändy Candy Sweet Peach gumové bonbóny,52.0,"[150, 115, 15]",1,1.0,1.0,1,1,1
14798,7,ropi04,1829349,Pändy Candy Watermelon gumové bonbóny,52.0,"[150, 115, 15]",8,8.0,8.0,8,8,8
14799,7,ropi04,1829361,Pändy Spring Onion čočkové chipsy,52.0,"[240, 177, 15]",2,2.0,2.0,2,2,2
14800,7,ropi04,1829367,HealthyCo Chocolate Buttons čokoládové bonbóny,42.0,"[125, 110, 15]",4,4.0,4.0,4,4,4
14801,7,ropi04,1829373,HealthyCo Chocolate Peanuts arašídové kuličky,42.0,"[125, 110, 15]",5,5.0,5.0,5,5,5
14802,7,ropi04,1829439,Bonavita Dobrá vláknina,383.0,"[270, 145, 65]",5,5.0,5.0,5,5,5
14803,7,ropi04,1829481,NOMINAL Bezlepková cereální kaše Nomina lahodná,339.0,"[190, 145, 45]",5,5.0,5.0,5,5,5
14804,7,ropi04,1829487,NOMINAL Bezlepková cereální kaše Nomina Nomík,339.0,"[190, 145, 45]",16,16.0,16.0,16,16,16
14805,7,ropi04,1829499,NOMINAL Bezlepková směs na chléb rustikální,539.0,"[190, 145, 45]",5,5.0,5.0,5,5,5
14806,7,ropi04,1829505,NOMINAL Nomix bezlepková mouka,539.0,"[190, 145, 45]",3,3.0,3.0,3,3,3
14807,7,ropi04,1829829,Labeta Muffiny bez lepku,545.0,"[195, 145, 45]",1,1.0,1.0,1,1,1
14808,7,ropi04,1829841,Labeta Perník bez lepku,500.0,"[195, 145, 45]",3,3.0,3.0,3,3,3
14809,7,ropi04,1830273,VUSE GO Creamy Tobacco,33.0,"[130, 34, 23]",4,1.0,1.0,9,9,1
14810,7,ropi04,1830279,VUSE GO Berry Blend,33.0,"[130, 34, 23]",0,0.0,,5,5,0
14811,7,ropi04,1830285,VUSE GO Berry Watermelon,33.0,"[130, 34, 23]",2,1.0,1.0,6,6,1
14812,7,ropi04,1830291,VUSE GO Peppermint Ice,33.0,"[130, 34, 23]",0,0.0,,3,2,0
14813,7,ropi04,1830297,VUSE GO Blueberry Ice,33.0,"[130, 34, 23]",4,1.0,1.0,13,13,1
14814,7,ropi04,1830303,VUSE GO Strawberry Ice,33.0,"[130, 34, 23]",3,1.0,1.0,6,6,1
14815,7,ropi04,1830309,VUSE GO Grape Ice,33.0,"[130, 34, 23]",1,0.0,,5,5,0
14816,7,ropi04,1830315,VUSE GO Watermelon Ice,33.0,"[130, 34, 23]",3,1.0,1.0,4,4,1
14817,7,ropi04,1830369,Melissa Těstovinová rýže Orzo,505.0,"[155, 83, 53]",11,11.0,11.0,11,11,11
14818,7,ropi04,1830549,Beansmith's Keňa Docha,260.0,"[220, 175, 60]",1,1.0,1.0,1,1,1
